id,allegiance,type,location_post_title,county,parish,latlng,historical_person_post_status,location_post_status
19513,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19511,parliamentarian,war_widow,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
20156,parliamentarian,other_dependant,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19506,parliamentarian,other_dependant,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19502,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19498,parliamentarian,war_widow,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19493,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19490,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19483,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19479,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19452,royalist,other_dependant,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19452,royalist,other_dependant,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19373,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19371,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19311,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19303,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19303,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19270,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19261,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19259,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19259,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19259,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19254,parliamentarian,war_widow,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19246,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
19228,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18281,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18281,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18275,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18269,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18263,parliamentarian,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
20539,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
20203,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18091,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18091,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18091,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
18091,royalist,maimed_soldier,County of Sussex (exact location undefined/uncertain),sussex,0,,publish,publish
21473,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21471,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21469,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21467,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21457,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21444,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21436,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21424,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21401,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
21401,royalist,maimed_soldier,County of Carnarvonshire (exact location undefined/uncertain),carnarvonshire,0,,publish,publish
8478,royalist,maimed_soldier,West Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, west riding",0,,publish,publish
21346,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21334,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21331,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21211,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21178,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21164,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21157,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21155,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21153,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21151,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
21148,royalist,maimed_soldier,County of Breconshire (exact location undefined/uncertain),brecknockshire,0,,publish,publish
11718,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11716,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11716,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
12085,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
12081,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
12078,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11706,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11704,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11696,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
21848,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11694,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11693,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11691,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11690,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11689,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11684,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
21310,royalist,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21301,royalist,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21276,royalist,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21274,royalist,war_widow,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21226,royalist,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21130,other,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21117,royalist,maimed_soldier,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
21098,royalist,war_widow,County of Leicestershire (exact location undefined/uncertain),leicestershire,0,,publish,publish
11615,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11613,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11527,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11503,other,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11499,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11495,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11459,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11451,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11402,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11381,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11381,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11350,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11334,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
20978,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11328,royalist,war_widow,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
20977,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11326,royalist,war_widow,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11322,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11232,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
11230,royalist,maimed_soldier,County of Herefordshire (exact location undefined/uncertain),herefordshire,0,,publish,publish
20718,parliamentarian,maimed_soldier,County of Nottinghamshire (exact location undefined/uncertain),nottinghamshire,0,,publish,publish
20714,parliamentarian,war_widow,County of Nottinghamshire (exact location undefined/uncertain),nottinghamshire,0,,publish,publish
20714,parliamentarian,war_widow,County of Nottinghamshire (exact location undefined/uncertain),nottinghamshire,0,,publish,publish
4498,parliamentarian,maimed_soldier,East Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, east riding",0,,publish,publish
4498,parliamentarian,maimed_soldier,East Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, east riding",0,,publish,publish
20594,parliamentarian,maimed_soldier,County of Nottinghamshire (exact location undefined/uncertain),nottinghamshire,0,,publish,publish
20594,parliamentarian,maimed_soldier,County of Nottinghamshire (exact location undefined/uncertain),nottinghamshire,0,,publish,publish
14398,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14379,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14379,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14112,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14139,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14139,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14428,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14423,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14433,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14435,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14434,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14436,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14436,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14437,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14437,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14218,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14219,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14220,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14222,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14224,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14225,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14226,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14280,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14375,royalist,maimed_soldier,,,,,publish,
14243,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14244,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14246,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14247,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14248,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14249,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14245,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14250,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14251,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14252,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14253,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14254,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14255,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14256,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14257,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14258,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
14084,royalist,maimed_soldier,,,,,publish,
14853,royalist,maimed_soldier,,,,,publish,
14023,royalist,maimed_soldier,,,,,publish,
14023,royalist,maimed_soldier,,,,,publish,
14007,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13997,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13996,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13995,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13994,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13993,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13992,royalist,war_widow,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13961,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13957,royalist,maimed_soldier,,,,,publish,
13874,royalist,maimed_soldier,,,,,publish,
13872,royalist,maimed_soldier,,,,,publish,
13871,royalist,maimed_soldier,,,,,publish,
13787,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13784,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13783,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13781,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13780,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13777,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13775,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13773,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13772,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13771,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13768,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13767,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13766,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13765,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13764,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13763,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13760,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13759,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13756,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13748,royalist,maimed_soldier,,,,,publish,
13743,royalist,maimed_soldier,,,,,publish,
13735,royalist,maimed_soldier,,,,,publish,
13734,royalist,maimed_soldier,,,,,publish,
13733,royalist,maimed_soldier,,,,,publish,
13732,royalist,maimed_soldier,,,,,publish,
13730,royalist,maimed_soldier,,,,,publish,
13683,royalist,maimed_soldier,,,,,publish,
13653,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13584,royalist,maimed_soldier,,,,,publish,
13533,royalist,maimed_soldier,,,,,publish,
13185,royalist,maimed_soldier,,,,,publish,
13420,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13430,royalist,maimed_soldier,,,,,publish,
13477,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13448,royalist,maimed_soldier,,,,,publish,
13449,royalist,maimed_soldier,,,,,publish,
13474,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13483,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13218,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
13207,royalist,maimed_soldier,County of Dorset (exact location undefined/uncertain),dorset,0,,publish,publish
18641,parliamentarian,maimed_soldier,,,,,publish,
18617,parliamentarian,maimed_soldier,,,,,publish,
18617,parliamentarian,maimed_soldier,,,,,publish,
18612,parliamentarian,maimed_soldier,,,,,publish,
18608,parliamentarian,maimed_soldier,,,,,publish,
18601,parliamentarian,maimed_soldier,,,,,publish,
18598,parliamentarian,maimed_soldier,,,,,publish,
18587,other,other_dependant,,,,,publish,
18580,parliamentarian,maimed_soldier,,,,,publish,
18378,parliamentarian,maimed_soldier,,,,,publish,
18370,parliamentarian,war_widow,,,,,publish,
18364,parliamentarian,war_widow,,,,,publish,
18351,parliamentarian,maimed_soldier,,,,,publish,
18347,parliamentarian,maimed_soldier,,,,,publish,
18333,parliamentarian,maimed_soldier,,,,,publish,
18333,parliamentarian,maimed_soldier,,,,,publish,
18310,parliamentarian,maimed_soldier,,,,,publish,
18310,parliamentarian,maimed_soldier,,,,,publish,
18136,royalist,maimed_soldier,County of Denbighshire (exact location undefined/uncertain),denbighshire,0,,publish,publish
18136,royalist,maimed_soldier,County of Denbighshire (exact location undefined/uncertain),denbighshire,0,,publish,publish
689,royalist,war_widow,,,,,publish,
687,royalist,maimed_soldier,,,,,publish,
686,royalist,war_widow,,,,,publish,
685,royalist,maimed_soldier,,,,,publish,
660,royalist,maimed_soldier,,,,,publish,
670,royalist,maimed_soldier,,,,,publish,
659,royalist,maimed_soldier,,,,,publish,
658,royalist,maimed_soldier,,,,,publish,
658,royalist,maimed_soldier,,,,,publish,
653,royalist,maimed_soldier,,,,,publish,
649,royalist,maimed_soldier,,,,,publish,
501,royalist,maimed_soldier,,,,,publish,
499,royalist,maimed_soldier,,,,,publish,
485,royalist,maimed_soldier,,,,,publish,
433,royalist,maimed_soldier,,,,,publish,
433,royalist,maimed_soldier,,,,,publish,
431,royalist,maimed_soldier,,,,,publish,
431,royalist,maimed_soldier,,,,,publish,
431,royalist,maimed_soldier,,,,,publish,
8470,royalist,maimed_soldier,West Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, west riding",0,,publish,publish
8470,royalist,maimed_soldier,West Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, west riding",0,,publish,publish
8470,royalist,maimed_soldier,West Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, west riding",0,,publish,publish
8470,royalist,maimed_soldier,West Riding of Yorkshire (exact location undefined/uncertain),"yorkshire, west riding",0,,publish,publish
1172,royalist,maimed_soldier,,,,,publish,
1166,royalist,maimed_soldier,,,,,publish,
445,royalist,maimed_soldier,,,,,publish,
445,royalist,maimed_soldier,,,,,publish,
1153,royalist,maimed_soldier,,,,,publish,
1153,royalist,maimed_soldier,,,,,publish,
1152,royalist,maimed_soldier,,,,,publish,
1151,royalist,maimed_soldier,,,,,publish,
1150,royalist,maimed_soldier,,,,,publish,
1149,royalist,maimed_soldier,,,,,publish,
1148,royalist,maimed_soldier,,,,,publish,
1145,royalist,war_widow,,,,,publish,
1143,royalist,maimed_soldier,,,,,publish,
1141,royalist,maimed_soldier,,,,,publish,
1140,royalist,maimed_soldier,,,,,publish,
1165,royalist,maimed_soldier,,,,,publish,
1165,royalist,maimed_soldier,,,,,publish,
1138,royalist,maimed_soldier,,,,,publish,
1137,royalist,maimed_soldier,,,,,publish,
1136,royalist,maimed_soldier,,,,,publish,
1135,royalist,maimed_soldier,,,,,publish,
1134,royalist,maimed_soldier,,,,,publish,
1132,royalist,war_widow,,,,,publish,
1132,royalist,war_widow,,,,,publish,
1131,royalist,war_widow,,,,,publish,
1130,royalist,maimed_soldier,,,,,publish,
1129,royalist,maimed_soldier,,,,,publish,
1127,royalist,maimed_soldier,,,,,publish,
1126,royalist,maimed_soldier,,,,,publish,
1125,royalist,maimed_soldier,,,,,publish,
1124,royalist,maimed_soldier,,,,,publish,
1123,royalist,maimed_soldier,,,,,publish,
652,royalist,maimed_soldier,,,,,publish,
671,royalist,maimed_soldier,,,,,publish,
671,royalist,maimed_soldier,,,,,publish,
668,royalist,maimed_soldier,,,,,publish,
669,royalist,maimed_soldier,,,,,publish,
1114,royalist,maimed_soldier,,,,,publish,
17814,parliamentarian,maimed_soldier,,,,,publish,
17809,parliamentarian,maimed_soldier,,,,,publish,
17806,parliamentarian,maimed_soldier,,,,,publish,
17793,parliamentarian,maimed_soldier,,,,,publish,
1594,royalist,maimed_soldier,,,,,publish,
664,royalist,maimed_soldier,,,,,publish,
1592,royalist,maimed_soldier,,,,,publish,
1591,royalist,maimed_soldier,,,,,publish,
489,royalist,maimed_soldier,,,,,publish,
489,royalist,maimed_soldier,,,,,publish,
1590,royalist,maimed_soldier,,,,,publish,
495,royalist,maimed_soldier,,,,,publish,
495,royalist,maimed_soldier,,,,,publish,
511,royalist,maimed_soldier,,,,,publish,
483,royalist,maimed_soldier,,,,,publish,
483,royalist,maimed_soldier,,,,,publish,
1107,royalist,maimed_soldier,,,,,publish,
444,royalist,maimed_soldier,,,,,publish,
1106,royalist,maimed_soldier,,,,,publish,
488,royalist,maimed_soldier,,,,,publish,
1105,royalist,maimed_soldier,,,,,publish,
491,royalist,maimed_soldier,,,,,publish,
491,royalist,maimed_soldier,,,,,publish,
512,royalist,maimed_soldier,,,,,publish,
1103,royalist,maimed_soldier,,,,,publish,
1102,royalist,maimed_soldier,,,,,publish,
1101,royalist,maimed_soldier,,,,,publish,
1100,royalist,maimed_soldier,,,,,publish,
1099,royalist,maimed_soldier,,,,,publish,
665,royalist,maimed_soldier,,,,,publish,
1098,royalist,maimed_soldier,,,,,publish,
667,royalist,maimed_soldier,,,,,publish,
678,royalist,maimed_soldier,,,,,publish,
1096,royalist,maimed_soldier,,,,,publish,
666,royalist,maimed_soldier,,,,,publish,
1095,royalist,maimed_soldier,,,,,publish,
1094,royalist,war_widow,,,,,publish,
1093,royalist,maimed_soldier,,,,,publish,
1091,royalist,maimed_soldier,,,,,publish,
494,royalist,maimed_soldier,,,,,publish,
1090,royalist,maimed_soldier,,,,,publish,
1089,royalist,maimed_soldier,,,,,publish,
677,royalist,maimed_soldier,,,,,publish,
1088,royalist,maimed_soldier,,,,,publish,
497,royalist,maimed_soldier,,,,,publish,
1087,royalist,maimed_soldier,,,,,publish,
1086,royalist,maimed_soldier,,,,,publish,
651,royalist,maimed_soldier,,,,,publish,
1085,royalist,war_widow,,,,,publish,
1084,royalist,maimed_soldier,,,,,publish,
492,royalist,maimed_soldier,,,,,publish,
506,royalist,maimed_soldier,,,,,publish,
1083,royalist,maimed_soldier,,,,,publish,
1082,royalist,maimed_soldier,,,,,publish,
1081,royalist,maimed_soldier,,,,,publish,
1080,royalist,war_widow,,,,,publish,
661,royalist,maimed_soldier,,,,,publish,
648,royalist,maimed_soldier,,,,,publish,
509,royalist,war_widow,,,,,publish,
509,royalist,war_widow,,,,,publish,
509,royalist,war_widow,,,,,publish,
1079,royalist,maimed_soldier,,,,,publish,
657,royalist,maimed_soldier,,,,,publish,
490,royalist,maimed_soldier,,,,,publish,
1078,royalist,maimed_soldier,,,,,publish,
656,royalist,maimed_soldier,,,,,publish,
673,royalist,maimed_soldier,,,,,publish,
1075,royalist,maimed_soldier,,,,,publish,
1074,royalist,maimed_soldier,,,,,publish,
1073,royalist,maimed_soldier,,,,,publish,
510,royalist,maimed_soldier,,,,,publish,
1072,royalist,maimed_soldier,,,,,publish,
688,royalist,maimed_soldier,,,,,publish,
1070,royalist,maimed_soldier,,,,,publish,
1069,royalist,maimed_soldier,,,,,publish,
1220,royalist,maimed_soldier,,,,,publish,
1220,royalist,maimed_soldier,,,,,publish,
1213,royalist,maimed_soldier,,,,,publish,
826,royalist,maimed_soldier,,,,,publish,
828,royalist,maimed_soldier,,,,,publish,
823,royalist,maimed_soldier,,,,,publish,
821,royalist,maimed_soldier,,,,,publish,
810,royalist,maimed_soldier,,,,,publish,
808,royalist,maimed_soldier,,,,,publish,
808,royalist,maimed_soldier,,,,,publish,
507,royalist,maimed_soldier,,,,,publish,
493,royalist,maimed_soldier,,,,,publish,
1068,royalist,maimed_soldier,,,,,publish,
674,royalist,maimed_soldier,,,,,publish,
1067,royalist,maimed_soldier,,,,,publish,
680,royalist,maimed_soldier,,,,,publish,
1066,royalist,maimed_soldier,,,,,publish,
447,royalist,war_widow,,,,,publish,
450,royalist,maimed_soldier,,,,,publish,
1065,royalist,maimed_soldier,,,,,publish,
449,royalist,maimed_soldier,,,,,publish,
1063,royalist,maimed_soldier,,,,,publish,
1062,royalist,maimed_soldier,,,,,publish,
1061,royalist,maimed_soldier,,,,,publish,
675,royalist,maimed_soldier,,,,,publish,
1060,royalist,maimed_soldier,,,,,publish,
505,royalist,maimed_soldier,,,,,publish,
1059,royalist,maimed_soldier,,,,,publish,
1058,royalist,maimed_soldier,,,,,publish,
1057,royalist,maimed_soldier,,,,,publish,
504,royalist,maimed_soldier,,,,,publish,
676,royalist,maimed_soldier,,,,,publish,
