id,allegiance,type,location_post_title,county,parish,latlng,historical_person_post_status,location_post_status
65432,royalist,war_widow,"Horsell (Horsell Parish), Surrey",surrey,horsell,"51.3246, -0.566869",publish,publish
65432,royalist,war_widow,"Horsell (Horsell Parish), Surrey",surrey,horsell,"51.3246, -0.566869",publish,publish
65383,royalist,war_widow,"Newington (St Mary Newington Parish), Surrey",surrey,st mary newington,"51.4889, -0.104466",publish,publish
65383,royalist,war_widow,"Newington (St Mary Newington Parish), Surrey",surrey,st mary newington,"51.4889, -0.104466",publish,publish
65371,royalist,war_widow,County of Surrey (exact location undefined/uncertain),surrey,0,", ",publish,publish
65367,royalist,war_widow,County of Surrey (exact location undefined/uncertain),surrey,0,", ",publish,publish
65365,royalist,war_widow,County of Surrey (exact location undefined/uncertain),surrey,0,", ",publish,publish
72365,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
72291,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
72287,royalist,war_widow,"Otford (Otford Parish), Kent",kent,otford,"51.3125, 0.189614",publish,publish
72284,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
72280,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
72276,royalist,war_widow,"Deptford, Kent",kent,0,"51.4758, -0.0214924",publish,publish
72268,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
58598,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
58598,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
58598,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
58598,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
61640,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
71457,royalist,war_widow,"Maidstone (Maidstone Parish), Kent",kent,maidstone,"51.2747, 0.523265",publish,publish
71457,royalist,war_widow,"Maidstone (Maidstone Parish), Kent",kent,maidstone,"51.2747, 0.523265",publish,publish
71453,royalist,war_widow,"Shoreham (Shoreham Parish), Kent",kent,shoreham,"51.3336, 0.178992",publish,publish
71452,royalist,war_widow,"Chatham (Chatham Parish), Kent",kent,chatham,"51.3804, 0.529274",publish,publish
71447,royalist,war_widow,"Chatham (Chatham Parish), Kent",kent,chatham,"51.3804, 0.529274",publish,publish
71444,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61534,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61534,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61534,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61534,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61530,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61520,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61518,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61518,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61514,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61508,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61508,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61508,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61505,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61503,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61503,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61500,royalist,war_widow,"Chevening (Chevening Parish), Kent",kent,chevening,"51.2971, 0.134704",publish,publish
61500,royalist,war_widow,"Chevening (Chevening Parish), Kent",kent,chevening,"51.2971, 0.134704",publish,publish
61500,royalist,war_widow,"Chevening (Chevening Parish), Kent",kent,chevening,"51.2971, 0.134704",publish,publish
61487,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61487,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61487,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61481,royalist,war_widow,"Nettlestead (Nettlestead Parish), Kent",kent,nettlestead,"51.2480, 0.416015",publish,publish
61478,royalist,war_widow,"Brasted (Brasted Parish), Kent",kent,brasted,"51.2775, 0.110904",publish,publish
61472,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61468,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61461,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61459,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61459,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61459,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61453,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61453,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61453,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61451,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61451,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61451,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61451,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61449,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61449,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61449,royalist,war_widow,"Sevenoaks (Sevenoaks Parish), Kent",kent,sevenoaks,"51.2718, 0.191454",publish,publish
61444,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61444,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61444,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61438,royalist,war_widow,"Meopham (Meopham Parish), Kent",kent,meopham,"51.3688, 0.360679",publish,publish
61438,royalist,war_widow,"Meopham (Meopham Parish), Kent",kent,meopham,"51.3688, 0.360679",publish,publish
61438,royalist,war_widow,"Meopham (Meopham Parish), Kent",kent,meopham,"51.3688, 0.360679",publish,publish
61438,royalist,war_widow,"Meopham (Meopham Parish), Kent",kent,meopham,"51.3688, 0.360679",publish,publish
61438,royalist,war_widow,"Meopham (Meopham Parish), Kent",kent,meopham,"51.3688, 0.360679",publish,publish
61426,royalist,war_widow,"Sundridge (Sundridge Parish), Kent",kent,sundridge,"51.2792, 0.128600",publish,publish
61425,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61422,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61422,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61420,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61420,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61420,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61376,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61372,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61372,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61372,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61370,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61367,royalist,war_widow,"Lenham (Lenham Parish), Kent",kent,lenham,"51.2386, 0.715382",publish,publish
61367,royalist,war_widow,"Lenham (Lenham Parish), Kent",kent,lenham,"51.2386, 0.715382",publish,publish
61367,royalist,war_widow,"Lenham (Lenham Parish), Kent",kent,lenham,"51.2386, 0.715382",publish,publish
61367,royalist,war_widow,"Lenham (Lenham Parish), Kent",kent,lenham,"51.2386, 0.715382",publish,publish
61231,royalist,war_widow,"East Malling (East Malling Parish), Kent",kent,east malling,"51.2873, 0.438571",publish,publish
61214,royalist,war_widow,"Hayes (Hayes Parish), Kent",kent,hayes,"51.3777, 0.0102762",publish,publish
61212,royalist,war_widow,"Deptford, Kent",kent,0,"51.4758, -0.0214924",publish,publish
61208,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61204,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61203,royalist,war_widow,"Maidstone (Maidstone Parish), Kent",kent,maidstone,"51.2747, 0.523265",publish,publish
61200,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61183,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61179,royalist,war_widow,"Leeds (Leeds Parish), Kent",kent,leeds,"51.2478, 0.610088",publish,publish
61175,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61171,royalist,war_widow,"Stone (Stone Parish), Kent",kent,stone,"51.4409, 0.253035",publish,publish
61171,royalist,war_widow,"Stone (Stone Parish), Kent",kent,stone,"51.4409, 0.253035",publish,publish
61171,royalist,war_widow,"Stone (Stone Parish), Kent",kent,stone,"51.4409, 0.253035",publish,publish
61063,royalist,war_widow,"Hoo (Hoo Parish), Kent",kent,hoo,"51.4234, 0.559178",publish,publish
61039,royalist,war_widow,"Chatham (Chatham Parish), Kent",kent,chatham,"51.3804, 0.529274",publish,publish
61036,royalist,war_widow,"Hollingbourne (Hollingbourne Parish), Kent",kent,hollingbourne,"51.2659, 0.642249",publish,publish
61035,royalist,war_widow,"Ulcombe (Ulcombe Parish), Kent",kent,ulcombe,"51.2091, 0.643729",publish,publish
61031,royalist,war_widow,"Birling (Birling Parish), Kent",kent,birling,"51.3189, 0.410630",publish,publish
61031,royalist,war_widow,"Birling (Birling Parish), Kent",kent,birling,"51.3189, 0.410630",publish,publish
61031,royalist,war_widow,"Birling (Birling Parish), Kent",kent,birling,"51.3189, 0.410630",publish,publish
61031,royalist,war_widow,"Birling (Birling Parish), Kent",kent,birling,"51.3189, 0.410630",publish,publish
61029,royalist,war_widow,"Hadlow (Hadlow Parish), Kent",kent,hadlow,"51.2249, 0.338096",publish,publish
61029,royalist,war_widow,"Hadlow (Hadlow Parish), Kent",kent,hadlow,"51.2249, 0.338096",publish,publish
61028,royalist,war_widow,"Tonbridge (Tonbridge Parish), Kent",kent,tonbridge,"51.1888, 0.273657",publish,publish
61026,royalist,war_widow,"Plumstead (Plumstead Parish), Kent",kent,plumstead,"51.4804, 0.0924983",publish,publish
61024,royalist,war_widow,"Deptford, Kent",kent,0,"51.4758, -0.0214924",publish,publish
61023,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
61022,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61021,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61020,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61019,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
61018,royalist,war_widow,"Greenwich (Greenwich Parish), Kent",kent,greenwich,"51.4814, -0.00448750",publish,publish
60914,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60914,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60828,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60828,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60694,parliamentarian,war_widow,"Cranbrook (Cranbrook Parish), Kent",kent,cranbrook,"51.0964, 0.532161",publish,publish
60677,parliamentarian,war_widow,"Rochester (Rochester Cathedral Precinct Parish), Kent",kent,"rochester, cathedral precinct","51.3889, 0.505042",publish,publish
60646,parliamentarian,war_widow,"Gravesend (Gravesend Parish), Kent",kent,gravesend,"51.4422, 0.369617",publish,publish
60632,parliamentarian,war_widow,"Gravesend (Gravesend Parish), Kent",kent,gravesend,"51.4422, 0.369617",publish,publish
60632,parliamentarian,war_widow,"Gravesend (Gravesend Parish), Kent",kent,gravesend,"51.4422, 0.369617",publish,publish
60625,parliamentarian,war_widow,"Cranbrook (Cranbrook Parish), Kent",kent,cranbrook,"51.0964, 0.532161",publish,publish
60621,parliamentarian,war_widow,"Cranbrook (Cranbrook Parish), Kent",kent,cranbrook,"51.0964, 0.532161",publish,publish
60621,parliamentarian,war_widow,"Cranbrook (Cranbrook Parish), Kent",kent,cranbrook,"51.0964, 0.532161",publish,publish
60610,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60605,parliamentarian,war_widow,"Milton-next-Gravesend (Milton-next-Gravesend Parish), Kent",kent,0,"51.4393, 0.385713",publish,publish
60598,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60598,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60575,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60572,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60568,parliamentarian,war_widow,"Maidstone (Maidstone Parish), Kent",kent,maidstone,"51.2747, 0.523265",publish,publish
60342,royalist,war_widow,"Stowting (Stowting Parish), Kent",kent,stowting,"51.1366, 1.03528",publish,publish
60259,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60259,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60051,royalist,war_widow,"Borden (Borden Parish), Kent",kent,borden,"51.3338, 0.702507",publish,publish
60042,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60021,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60011,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
60009,royalist,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
59971,parliamentarian,war_widow,"Canterbury (St Mary Northgate Parish), City and County of Canterbury",canterbury,"canterbury, st mary northgate","51.2833, 1.08528",publish,publish
59969,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",publish,publish
59966,parliamentarian,war_widow,"Willesborough (Willesborough Parish), Kent",kent,willesborough,"51.1415, 0.894901",publish,publish
59966,parliamentarian,war_widow,"Willesborough (Willesborough Parish), Kent",kent,willesborough,"51.1415, 0.894901",publish,publish
59962,parliamentarian,war_widow,"Willesborough (Willesborough Parish), Kent",kent,willesborough,"51.1415, 0.894901",publish,publish
59962,parliamentarian,war_widow,"Willesborough (Willesborough Parish), Kent",kent,willesborough,"51.1415, 0.894901",publish,publish
59959,parliamentarian,war_widow,City and County of Canterbury,canterbury,0,"51.2798, 1.08023",publish,publish
59959,parliamentarian,war_widow,City and County of Canterbury,canterbury,0,"51.2798, 1.08023",publish,publish
59951,parliamentarian,war_widow,"Canterbury (St Mildred Parish), City and County of Canterbury",canterbury,"canterbury, st mildred","51.2764, 1.07377",publish,publish
59951,parliamentarian,war_widow,"Canterbury (St Mildred Parish), City and County of Canterbury",canterbury,"canterbury, st mildred","51.2764, 1.07377",publish,publish
59944,parliamentarian,war_widow,"Canterbury (St Dunstan Parish), City and County of Canterbury",canterbury,"canterbury, st dunstan","51.2836, 1.07068",publish,publish
58864,royalist,war_widow,"London (St James Parish), City of London",london,st james,"51.5136, -0.0769215",publish,publish
58864,royalist,war_widow,"London (St James Parish), City of London",london,st james,"51.5136, -0.0769215",publish,publish
58856,royalist,war_widow,"London (St Andrew Holborn Parish), Middlesex",middlesex,st andrew holborn,"51.5172, -0.106590",publish,publish
58853,royalist,war_widow,"Inner Temple (St Dunstan in the West Parish), Middlesex",middlesex,st dunstan in the west,"51.5132, -0.110192",publish,publish
58853,royalist,war_widow,"Inner Temple (St Dunstan in the West Parish), Middlesex",middlesex,st dunstan in the west,"51.5132, -0.110192",publish,publish
58853,royalist,war_widow,"Inner Temple (St Dunstan in the West Parish), Middlesex",middlesex,st dunstan in the west,"51.5132, -0.110192",publish,publish
58849,royalist,war_widow,"London (St Andrew Holborn Parish), Middlesex",middlesex,st andrew holborn,"51.5172, -0.106590",publish,publish
58849,royalist,war_widow,"London (St Andrew Holborn Parish), Middlesex",middlesex,st andrew holborn,"51.5172, -0.106590",publish,publish
58811,royalist,war_widow,City of London,london,0,"51.5156, -0.0920931",publish,publish
58836,royalist,war_widow,"London (St Sepulchre's Parish), Middlesex",middlesex,st sepulchre,"51.5166, -0.102229",publish,publish
58836,royalist,war_widow,"London (St Sepulchre's Parish), Middlesex",middlesex,st sepulchre,"51.5166, -0.102229",publish,publish
58830,royalist,war_widow,"London (St Leonard Foster Lane Parish), City of London",london,st leonard,"51.5167, -0.0976730",publish,publish
58682,royalist,war_widow,"Covent Garden (St Paul Covent Garden Parish), City and Liberty of Westminster",the city and liberty of westminster,st paul covent garden,"51.5116, -0.122628",publish,publish
45271,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45271,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45271,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45271,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45271,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
58674,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
58674,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45082,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45407,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45287,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
58264,royalist,war_widow,"Stepney (St Dunstan Stepney Parish), Middlesex",middlesex,st dunstan stepney,"51.5173, -0.0462036",publish,publish
58264,royalist,war_widow,"Stepney (St Dunstan Stepney Parish), Middlesex",middlesex,st dunstan stepney,"51.5173, -0.0462036",publish,publish
58264,royalist,war_widow,"Stepney (St Dunstan Stepney Parish), Middlesex",middlesex,st dunstan stepney,"51.5173, -0.0462036",publish,publish
59424,royalist,war_widow,"Mere (Mere Parish), Wiltshire",wiltshire,mere,"51.0893, -2.26838",publish,publish
59424,royalist,war_widow,"Mere (Mere Parish), Wiltshire",wiltshire,mere,"51.0893, -2.26838",publish,publish
58248,royalist,war_widow,City and Liberty of Westminster,the city and liberty of westminster,0,"51.4972, -0.137108",publish,publish
58214,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
58210,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45535,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45535,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45535,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
45073,royalist,war_widow,County of Middlesex (exact location undefined/uncertain),middlesex,0,", ",publish,publish
56771,parliamentarian,war_widow,"Twickenham (Twickenham Parish), Middlesex",middlesex,twickenham,"51.4467, -0.328386",publish,publish
56717,parliamentarian,war_widow,"Teddington (Teddington Parish), Middlesex",middlesex,teddington,"51.4276, -0.333735",publish,publish
56714,parliamentarian,war_widow,"Feltham (Feltham Parish), Middlesex",middlesex,feltham,"51.4441, -0.410631",publish,publish
56398,parliamentarian,war_widow,"Amersham (Amersham Parish), Buckinghamshire",buckinghamshire,amersham,"51.6766, -0.607712",publish,publish
52828,parliamentarian,war_widow,"Hemyock (Hemyock Parish), Devon",devon,hemyock,"50.9120, -3.23008",publish,publish
52828,parliamentarian,war_widow,"Hemyock (Hemyock Parish), Devon",devon,hemyock,"50.9120, -3.23008",publish,publish
52828,parliamentarian,war_widow,"Hemyock (Hemyock Parish), Devon",devon,hemyock,"50.9120, -3.23008",publish,publish
52828,parliamentarian,war_widow,"Hemyock (Hemyock Parish), Devon",devon,hemyock,"50.9120, -3.23008",publish,publish
52828,parliamentarian,war_widow,"Hemyock (Hemyock Parish), Devon",devon,hemyock,"50.9120, -3.23008",publish,publish
67520,parliamentarian,war_widow,"Oldham (Oldham Parish), Lancashire",lancashire,oldham,"53.5415, -2.11477",publish,publish
67516,parliamentarian,war_widow,"Prestwich (Prestwich Parish), Lancashire",lancashire,prestwich,"53.5303, -2.29594",publish,publish
67418,parliamentarian,war_widow,"Woodplumpton (St Michaels On Wyre Parish), Lancashire",lancashire,st michaels on wyre,"53.8080, -2.75873",publish,publish
67346,parliamentarian,war_widow,"Garstang (Garstang Parish), Lancashire",lancashire,garstang,"53.9015, -2.77346",publish,publish
58447,royalist,war_widow,"Pewsey (Pewsey Parish), Wiltshire",wiltshire,pewsey,"51.3420, -1.76585",publish,publish
58447,royalist,war_widow,"Pewsey (Pewsey Parish), Wiltshire",wiltshire,pewsey,"51.3420, -1.76585",publish,publish
71714,parliamentarian,war_widow,"Atworth (Avon Parish), Wiltshire",wiltshire,avon,"51.3913, -2.19273",publish,publish
58191,parliamentarian,war_widow,"Warminster (Warminster Parish), Wiltshire",wiltshire,warminster,"51.1972, -2.18563",publish,publish
58067,parliamentarian,war_widow,"Chippenham (Chippenham Parish), Wiltshire",wiltshire,chippenham,"51.4587, -2.11593",publish,publish
57885,parliamentarian,war_widow,"Swindon (Swindon Parish), Wiltshire",wiltshire,swindon,"51.5515, -1.77631",publish,publish
57885,parliamentarian,war_widow,"Swindon (Swindon Parish), Wiltshire",wiltshire,swindon,"51.5515, -1.77631",publish,publish
57847,parliamentarian,war_widow,"Corsham (Corsham Parish), Wiltshire",wiltshire,corsham,"51.4302, -2.18696",publish,publish
57619,parliamentarian,war_widow,"Salisbury, Wiltshire",wiltshire,0,"51.0689, -1.79539",publish,publish
57619,parliamentarian,war_widow,"Salisbury, Wiltshire",wiltshire,0,"51.0689, -1.79539",publish,publish
57612,parliamentarian,war_widow,"Pewsey (Pewsey Parish), Wiltshire",wiltshire,pewsey,"51.3420, -1.76585",publish,publish
57562,parliamentarian,war_widow,"Bromham (Bromham Parish), Wiltshire",wiltshire,bromham,"51.3875, -2.04896",publish,publish
57504,parliamentarian,war_widow,"Devizes, Wiltshire",wiltshire,0,"51.3524, -1.99583",publish,publish
57504,parliamentarian,war_widow,"Devizes, Wiltshire",wiltshire,0,"51.3524, -1.99583",publish,publish
37072,parliamentarian,war_widow,"Rode (Rode Parish), Somerset",somerset,road,"51.2845, -2.28181",publish,publish
56829,parliamentarian,war_widow,"Westbury (Westbury Parish), Wiltshire",wiltshire,westbury,"51.2610, -2.18363",publish,publish
56829,parliamentarian,war_widow,"Westbury (Westbury Parish), Wiltshire",wiltshire,westbury,"51.2610, -2.18363",publish,publish
56829,parliamentarian,war_widow,"Westbury (Westbury Parish), Wiltshire",wiltshire,westbury,"51.2610, -2.18363",publish,publish
58578,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
58578,parliamentarian,war_widow,"Maiden Bradley (Maiden Bradley Parish), Wiltshire",wiltshire,maiden bradley,"51.1474, -2.28253",publish,publish
70332,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",draft,publish
70262,parliamentarian,war_widow,,,,", ",draft,
70253,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",draft,publish
56081,parliamentarian,war_widow,"Horningsham (Horningsham Parish), Wiltshire",wiltshire,horningsham,"51.1723, -2.27122",publish,publish
56160,parliamentarian,war_widow,County of Cheshire (exact location undefined/uncertain),cheshire,0,"0, 0",draft,publish
56160,parliamentarian,war_widow,County of Cheshire (exact location undefined/uncertain),cheshire,0,"0, 0",draft,publish
70108,parliamentarian,war_widow,,,,", ",draft,
70103,parliamentarian,war_widow,,,,", ",draft,
70000,parliamentarian,war_widow,,,,", ",draft,
69985,parliamentarian,war_widow,County of Cheshire (exact location undefined/uncertain),cheshire,0,"0, 0",draft,publish
69973,parliamentarian,war_widow,"Whitchurch (Whitchurch Parish), Shropshire",shropshire,whitchurch,"52.9703, -2.68508",draft,publish
69964,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",draft,publish
69965,parliamentarian,war_widow,County of Kent (exact location undefined/uncertain),kent,0,", ",draft,publish
69958,parliamentarian,war_widow,,,,", ",draft,
69937,parliamentarian,war_widow,,,,", ",draft,
69920,parliamentarian,war_widow,,,,", ",draft,
69895,parliamentarian,war_widow,,,,", ",draft,
69895,parliamentarian,war_widow,,,,", ",draft,
69881,parliamentarian,war_widow,,,,", ",draft,
69794,royalist,war_widow,"St Albans (St Michael Parish), Hertfordshire",hertfordshire,st michael,"51.7529, -0.356062",draft,publish
69675,unknown,war_widow,,,,", ",draft,
69644,royalist,war_widow,"Hertford (St Andrew Parish), Hertfordshire",hertfordshire,"hertford, st andrew","51.7960, -0.0822221",draft,publish
69505,parliamentarian,war_widow,,,,", ",draft,
69505,parliamentarian,war_widow,,,,", ",draft,
69505,parliamentarian,war_widow,,,,", ",draft,
69494,parliamentarian,war_widow,,,,", ",draft,
69475,parliamentarian,war_widow,,,,", ",draft,
69468,parliamentarian,war_widow,,,,", ",draft,
69464,parliamentarian,war_widow,,,,", ",draft,
69464,parliamentarian,war_widow,,,,", ",draft,
69462,parliamentarian,war_widow,,,,", ",draft,
69448,parliamentarian,war_widow,,,,", ",draft,
69396,parliamentarian,war_widow,,,,", ",draft,
69384,parliamentarian,war_widow,,,,", ",draft,
69372,parliamentarian,war_widow,,,,", ",draft,
69372,parliamentarian,war_widow,,,,", ",draft,
69258,parliamentarian,war_widow,,,,", ",draft,
69365,parliamentarian,war_widow,,,,", ",draft,
69343,parliamentarian,war_widow,,,,", ",draft,
69338,parliamentarian,war_widow,,,,", ",draft,
69312,parliamentarian,war_widow,,,,", ",draft,
69305,parliamentarian,war_widow,,,,", ",draft,
69301,parliamentarian,war_widow,,,,", ",draft,
69293,parliamentarian,war_widow,,,,", ",draft,
69285,parliamentarian,war_widow,,,,", ",draft,
69267,parliamentarian,war_widow,,,,", ",draft,
69247,parliamentarian,war_widow,,,,", ",draft,
69234,parliamentarian,war_widow,,,,", ",draft,
69156,parliamentarian,war_widow,,,,", ",draft,
69184,parliamentarian,war_widow,,,,", ",draft,
